QST_ID,ACT_UNIT_NAME,SAM_ACT_CODE_OWNER,RUN_CODE,RUN_USER_RUN_NUMBER,RUN_NAME,SAM_USER_STATION_NUM,STATION_NUM,NAME,FULL_STATION_NAME,TQS_DESCRIPTION,STY_DESCRIPTION,KIWQM_SAMPLING_NUMBER,SAM_CODE,SAM_SAM_CODE_PARENT,KIWQM_REPLICATE_NUMBER,SAM_COLLECTION_DATE,SPP_DESCRIPTION
442,Special Studies,311,ELB0810B0156,ELB0810B0156,Breech III Sonde Swap,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB0810B2643,ELB0810B2647,ELB0810B2643,1,8/30/2010 8:43,Replicate Sample
442,Special Studies,311,ELB0810B0156,ELB0810B0156,Breech III Sonde Swap,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB0810B2644,ELB0810B2648,ELB0810B2644,1,8/30/2010 10:02,Replicate Sample
442,Special Studies,311,ELB0810B0156,ELB0810B0156,Breech III Sonde Swap,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB0810B2644,ELB0810B2644,0,,8/30/2010 10:02,Normal Sample
442,Special Studies,311,ELB0810B0156,ELB0810B0156,Breech III Sonde Swap,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB0810B2646,ELB0810B2650,ELB0810B2646,1,8/30/2010 10:33,Replicate Sample
442,Special Studies,311,ELB0810B0156,ELB0810B0156,Breech III Sonde Swap,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB0810B2646,ELB0810B2646,0,,8/30/2010 10:33,Normal Sample
442,Special Studies,311,ELB0810B0156,ELB0810B0156,Breech III Sonde Swap,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB0810B2645,ELB0810B2645,0,,8/30/2010 11:05,Normal Sample
442,Special Studies,311,ELB0810B0156,ELB0810B0156,Breech III Sonde Swap,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB0810B2645,ELB0810B2649,ELB0810B2645,1,8/30/2010 11:05,Replicate Sample
45929,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,B9D80261369,B9D80261369,D19,D19 - Frank's Tract near Russo's Landing,,Compliance Monitoring,ELB0910B2727,ELB0910B2727,0,,9/13/2010 8:55,Normal Sample
442,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB0910B2760,ELB0910B2761,ELB0910B2760,1,9/13/2010 9:36,Replicate Sample
442,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB0910B2760,ELB0910B2760,0,,9/13/2010 9:36,Normal Sample
45935,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,B9D75821344,B9D75821344,D28A,D28A - Old River @ Rancho Del Rio,,Compliance Monitoring,ELB0910B2728,ELB0910B2728,0,,9/13/2010 9:55,Normal Sample
442,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB0910B2762,ELB0910B2763,ELB0910B2762,1,9/13/2010 10:44,Replicate Sample
442,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB0910B2762,ELB0910B2762,0,,9/13/2010 10:44,Normal Sample
442,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB0910B2764,ELB0910B2764,0,,9/13/2010 11:11,Normal Sample
442,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB0910B2764,ELB0910B2765,ELB0910B2764,1,9/13/2010 11:11,Replicate Sample
442,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB0910B2766,ELB0910B2767,ELB0910B2766,1,9/13/2010 11:32,Replicate Sample
442,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB0910B2766,ELB0910B2766,0,,9/13/2010 11:32,Normal Sample
47719,Special Studies,311,ELB0910B0166,ELB0910B0166,Breech III Flux,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ELB0910B2768,ELB0910B2768,0,,9/13/2010 16:45,Blank; Field
45934,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,B9D80461340,B9D80461340,D26,D26 - San Joaquin River @ Potato Point,,Compliance Monitoring,ELB0910B2729,ELB0910B2729,0,,9/14/2010 9:15,Normal Sample
45963,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,B9D75871229,B9D75871229,P8,P8 - San Joaquin River @ Buckley Cove,,Compliance Monitoring,ELB0910B2730,ELB0910B2730,0,,9/14/2010 10:50,Normal Sample
45949,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,B9S80251252,B9S80251252,MD10A,MD10A - Disappointment Slough @ Bishop Cut,,Compliance Monitoring,ELB0910B2731,ELB0910B2731,0,,9/14/2010 12:10,Normal Sample
45944,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,E3B80361594,E3B80361594,D8,D8 - Suisun Bay off Middle Point nr. Nichols,,Compliance Monitoring,ELB0910B2732,ELB0910B2732,0,,9/15/2010 9:50,Normal Sample
47047,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,603C,603C,603C,MOTHFLEET (FMWT# 418),,"Tow, Transect",ELB0910B2605,ELB0910B2605,0,,9/15/2010 9:52,Normal Sample
47042,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,507C,507C,507C,SUISUN BAY AT LIGHT 27 (FMWT# 507),,"Tow, Transect",ELB0910B2606,ELB0910B2606,0,,9/15/2010 10:38,Normal Sample
47049,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,703C,703C,703C,SACRAMENTO R. UPSTREAM OF LTS 9 AND 10 (FMWT# 703),,"Tow, Transect",ELB0910B2607,ELB0910B2607,0,,9/15/2010 11:06,Normal Sample
47053,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,711C,711C,711C,SACRAMENTO R. 600 YDS UPSTREAM OF LT 36 (FMWT# 711,,"Tow, Transect",ELB0910B2608,ELB0910B2608,0,,9/15/2010 11:52,Normal Sample
45937,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,B9D80381492,B9D80381492,D4,D4 - Sacramento River above Point Sacramento,,Compliance Monitoring,ELB0910B2733,ELB0910B2733,0,,9/15/2010 12:00,Normal Sample
45947,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,EZ6,EZ6,EZ6,SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,,Compliance Monitoring,ELB0910B2734,ELB0910B2734,0,,9/15/2010 12:15,Normal Sample
47055,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,716C,716C,716C,CACHE SLOUGH NORTH OF CABLE FERRY 1 & 51 (FMWT# 71,,"Tow, Transect",ELB0910B2609,ELB0910B2609,0,,9/15/2010 12:43,Normal Sample
45946,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,EZ2,EZ2,EZ2,SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,,Compliance Monitoring,ELB0910B2735,ELB0910B2735,0,,9/15/2010 12:55,Normal Sample
47059,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,806C,806C,806C,SAN JOAQUIN R. 500 YARDS UPSTREAM FROM LIGH (FMWT#,,"Tow, Transect",ELB0910B2610,ELB0910B2610,0,,9/16/2010 8:52,Normal Sample
47719,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ELB0910B2616,ELB0910B2616,0,,9/16/2010 8:52,Blank; Field
45943,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,E0B80702024,E0B80702024,D7,D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,,Compliance Monitoring,ELB0910B2736,ELB0910B2736,0,,9/16/2010 9:20,Normal Sample
47063,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,812C,812C,812C,SAN JOAQUIN R. UPSTREAM FROM LIGHT 34 (FMWT# 812),,"Tow, Transect",ELB0910B2611,ELB0910B2611,0,,9/16/2010 9:27,Normal Sample
47067,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,906C,906C,906C,SAN JOAQUIN R. BETWEEN LIGHTS 5 & 6 (FMWT# 906),,"Tow, Transect",ELB0910B2612,ELB0910B2612,0,,9/16/2010 10:16,Normal Sample
47071,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,911C,911C,911C,SAN JOAQUIN RIVER 500 YDS UPSTREAM LIGHTS 3 (FMWT#,,"Tow, Transect",ELB0910B2613,ELB0910B2613,0,,9/16/2010 10:49,Normal Sample
47202,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,B9D76001314,B9D76001314,19FC,flowcam station,,Broad Water Body,ELB0910B2614,ELB0910B2614,0,,9/16/2010 12:37,Normal Sample
47204,Special Studies,311,ELB0910B0153,ELB0910B0153,Transect 2010-Nutrients,B9D80271355,B9D80271355,27FC,Flowcam station,,Broad Water Body,ELB0910B2615,ELB0910B2615,0,,9/16/2010 13:51,Normal Sample
45939,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,E0B80512234,E0B80512234,D41A,D41A - San Pablo Bay near Mouth of Petaluma River,,Compliance Monitoring,ELB0910B2737,ELB0910B2737,0,,9/17/2010 9:35,Normal Sample
45938,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,E0B80182224,E0B80182224,D41,D41 - San Pablo Bay near Pinole Point,,Compliance Monitoring,ELB0910B2738,ELB0910B2738,0,,9/17/2010 10:40,Normal Sample
45941,Special Studies,311,ELB0910B0163,ELB0910B0163,EMP - Landsat,E3B80272071,E3B80272071,D6,D6 - Suisun Bay @ Bulls Head nr. Martinez,,Compliance Monitoring,ELB0910B2739,ELB0910B2739,0,,9/17/2010 12:20,Normal Sample
442,Special Studies,311,ELB0910B0172,ELB0910B0172,Breech III Sonde Swap,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB0910B2832,ELB0910B2836,ELB0910B2832,1,9/27/2010 8:12,Replicate Sample
442,Special Studies,311,ELB0910B0172,ELB0910B0172,Breech III Sonde Swap,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB0910B2832,ELB0910B2832,0,,9/27/2010 8:12,Normal Sample
442,Special Studies,311,ELB0910B0172,ELB0910B0172,Breech III Sonde Swap,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB0910B2833,ELB0910B2837,ELB0910B2833,1,9/27/2010 8:56,Replicate Sample
442,Special Studies,311,ELB0910B0172,ELB0910B0172,Breech III Sonde Swap,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB0910B2833,ELB0910B2833,0,,9/27/2010 8:56,Normal Sample
442,Special Studies,311,ELB0910B0172,ELB0910B0172,Breech III Sonde Swap,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB0910B2834,ELB0910B2838,ELB0910B2834,1,9/27/2010 9:23,Replicate Sample
442,Special Studies,311,ELB0910B0172,ELB0910B0172,Breech III Sonde Swap,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB0910B2834,ELB0910B2834,0,,9/27/2010 9:23,Normal Sample
442,Special Studies,311,ELB0910B0172,ELB0910B0172,Breech III Sonde Swap,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB0910B2835,ELB0910B2839,ELB0910B2835,1,9/27/2010 9:52,Replicate Sample
442,Special Studies,311,ELB0910B0172,ELB0910B0172,Breech III Sonde Swap,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB0910B2835,ELB0910B2835,0,,9/27/2010 9:52,Normal Sample
47047,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,603C,603C,603C,MOTHFLEET (FMWT# 418),,"Tow, Transect",ELB1010B2913,ELB1010B2913,0,,10/12/2010 6:46,Normal Sample
47042,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,507C,507C,507C,SUISUN BAY AT LIGHT 27 (FMWT# 507),,"Tow, Transect",ELB1010B2914,ELB1010B2914,0,,10/12/2010 7:37,Normal Sample
47049,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,703C,703C,703C,SACRAMENTO R. UPSTREAM OF LTS 9 AND 10 (FMWT# 703),,"Tow, Transect",ELB1010B2915,ELB1010B2915,0,,10/12/2010 8:07,Normal Sample
47053,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,711C,711C,711C,SACRAMENTO R. 600 YDS UPSTREAM OF LT 36 (FMWT# 711,,"Tow, Transect",ELB1010B2916,ELB1010B2916,0,,10/12/2010 8:51,Normal Sample
47055,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,716C,716C,716C,CACHE SLOUGH NORTH OF CABLE FERRY 1 & 51 (FMWT# 71,,"Tow, Transect",ELB1010B2917,ELB1010B2917,0,,10/12/2010 9:42,Normal Sample
47059,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,806C,806C,806C,SAN JOAQUIN R. 500 YARDS UPSTREAM FROM LIGH (FMWT#,,"Tow, Transect",ELB1010B2918,ELB1010B2918,0,,10/13/2010 5:54,Normal Sample
47063,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,812C,812C,812C,SAN JOAQUIN R. UPSTREAM FROM LIGHT 34 (FMWT# 812),,"Tow, Transect",ELB1010B2919,ELB1010B2919,0,,10/13/2010 6:27,Normal Sample
47067,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,906C,906C,906C,SAN JOAQUIN R. BETWEEN LIGHTS 5 & 6 (FMWT# 906),,"Tow, Transect",ELB1010B2920,ELB1010B2920,0,,10/13/2010 7:02,Normal Sample
47071,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,911C,911C,911C,SAN JOAQUIN RIVER 500 YDS UPSTREAM LIGHTS 3 (FMWT#,,"Tow, Transect",ELB1010B2921,ELB1010B2921,0,,10/13/2010 7:30,Normal Sample
47202,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,B9D76001314,B9D76001314,19FC,flowcam station,,Broad Water Body,ELB1010B2922,ELB1010B2922,0,,10/13/2010 8:19,Normal Sample
47204,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,B9D80271355,B9D80271355,27FC,Flowcam station,,Broad Water Body,ELB1010B2923,ELB1010B2923,0,,10/13/2010 9:31,Normal Sample
442,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB1010B2880,ELB1010B2884,ELB1010B2880,1,10/13/2010 9:47,Replicate Sample
442,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB1010B2880,ELB1010B2880,0,,10/13/2010 9:47,Normal Sample
47719,Special Studies,311,ELB1010B0178,ELB1010B0178,Transect 2010-Nutrients,Blank; Field,Blank; Field,Blank; Field,Blank; Field,,Not Given,ELB1010B2924,ELB1010B2924,0,,10/13/2010 9:54,Blank; Field
442,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB1010B2881,ELB1010B2885,ELB1010B2881,1,10/13/2010 11:14,Replicate Sample
442,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB1010B2881,ELB1010B2881,0,,10/13/2010 11:14,Normal Sample
442,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB1010B2882,ELB1010B2886,ELB1010B2882,1,10/13/2010 11:41,Replicate Sample
442,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB1010B2882,ELB1010B2882,0,,10/13/2010 11:41,Normal Sample
442,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB1010B2883,ELB1010B2887,ELB1010B2883,1,10/13/2010 12:14,Replicate Sample
442,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB1010B2883,ELB1010B2883,0,,10/13/2010 12:14,Normal Sample
441,Special Studies,311,ELB1010B0176,ELB1010B0176,Breech III Flux,NONE,(NONE),( None ),( None ),,Not Given,ELB1010B2888,ELB1010B2888,0,,10/13/2010 15:35,Normal Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR1,LSSJR1,LSSJR1,Landsat San Joaquin River station 1,Mildred Island,"Other, Non Standard",ELB0910B2781,ELB0910B2788,ELB0910B2781,1,10/15/2010 10:19,Replicate Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR1,LSSJR1,LSSJR1,Landsat San Joaquin River station 1,Mildred Island,"Other, Non Standard",ELB0910B2781,ELB0910B2781,0,,10/15/2010 10:19,Normal Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR2,LSSJR2,LSSJR2,Landsat San Joaquin River station 2,Mildred isalnd station 2,"Other, Non Standard",ELB0910B2782,ELB0910B2789,ELB0910B2782,1,10/15/2010 10:41,Replicate Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR2,LSSJR2,LSSJR2,Landsat San Joaquin River station 2,Mildred isalnd station 2,"Other, Non Standard",ELB0910B2782,ELB0910B2782,0,,10/15/2010 10:41,Normal Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR3,LSSJR3,LSSJR3,Landsat San Joaquin River station 3,Landsat Turner Cut,"Other, Non Standard",ELB0910B2783,ELB0910B2790,ELB0910B2783,1,10/15/2010 11:31,Replicate Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR3,LSSJR3,LSSJR3,Landsat San Joaquin River station 3,Landsat Turner Cut,"Other, Non Standard",ELB0910B2783,ELB0910B2783,0,,10/15/2010 11:31,Normal Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR4,LSSJR4,LSSJR4,Landsat San Joaquin River station 4,,"Other, Non Standard",ELB0910B2784,ELB0910B2791,ELB0910B2784,1,10/15/2010 12:09,Replicate Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR4,LSSJR4,LSSJR4,Landsat San Joaquin River station 4,,"Other, Non Standard",ELB0910B2784,ELB0910B2784,0,,10/15/2010 12:09,Normal Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR5,LSSJR5,LSSJR5,Landsat San Joaquin River station 5,,"Other, Non Standard",ELB0910B2785,ELB0910B2785,0,,10/15/2010 12:42,Normal Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR5,LSSJR5,LSSJR5,Landsat San Joaquin River station 5,,"Other, Non Standard",ELB0910B2785,ELB0910B2792,ELB0910B2785,1,10/15/2010 12:42,Replicate Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR6,LSSJR6,LSSJR6,Landsat San Joaquin River station 6,Big Break,"Other, Non Standard",ELB0910B2786,ELB0910B2793,ELB0910B2786,1,10/15/2010 13:19,Replicate Sample
442,Special Studies,311,ELB0910B0168,ELB0910B0168,Landsat SJ - GPS,LSSJR6,LSSJR6,LSSJR6,Landsat San Joaquin River station 6,Big Break,"Other, Non Standard",ELB0910B2786,ELB0910B2786,0,,10/15/2010 13:19,Normal Sample
442,Special Studies,311,ELB1110B0188,ELB1110B0188,Breech III Sonde Swap,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB1110B3026,ELB1110B3030,ELB1110B3026,1,11/2/2010 13:05,Replicate Sample
442,Special Studies,311,ELB1110B0188,ELB1110B0188,Breech III Sonde Swap,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB1110B3026,ELB1110B3026,0,,11/2/2010 13:05,Normal Sample
442,Special Studies,311,ELB1110B0188,ELB1110B0188,Breech III Sonde Swap,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB1110B3027,ELB1110B3027,0,,11/2/2010 13:47,Normal Sample
442,Special Studies,311,ELB1110B0188,ELB1110B0188,Breech III Sonde Swap,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB1110B3027,ELB1110B3031,ELB1110B3027,1,11/2/2010 13:47,Replicate Sample
442,Special Studies,311,ELB1110B0188,ELB1110B0188,Breech III Sonde Swap,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB1110B3028,ELB1110B3032,ELB1110B3028,1,11/2/2010 14:17,Replicate Sample
442,Special Studies,311,ELB1110B0188,ELB1110B0188,Breech III Sonde Swap,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB1110B3028,ELB1110B3028,0,,11/2/2010 14:17,Normal Sample
442,Special Studies,311,ELB1110B0188,ELB1110B0188,Breech III Sonde Swap,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB1110B3029,ELB1110B3029,0,,11/2/2010 14:42,Normal Sample
442,Special Studies,311,ELB1110B0188,ELB1110B0188,Breech III Sonde Swap,Beaver4,Beaver4,main-SE,"Main Pond, southeast corner",southeast corner of main pond,"Other, Non Standard",ELB1110B3029,ELB1110B3033,ELB1110B3029,1,11/2/2010 14:42,Replicate Sample
442,Special Studies,311,ELB1110B0189,ELB1110B0189,Breech III Flux,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB1110B3034,ELB1110B3034,0,,11/10/2010 13:47,Normal Sample
442,Special Studies,311,ELB1110B0189,ELB1110B0189,Breech III Flux,Beaver2,Beaver2,Upper Beaver,Upper Beaver Pond,Top West corner of Upper Beaver Pond,"Other, Non Standard",ELB1110B3034,ELB1110B3038,ELB1110B3034,1,11/10/2010 13:47,Replicate Sample
442,Special Studies,311,ELB1110B0189,ELB1110B0189,Breech III Flux,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB1110B3035,ELB1110B3039,ELB1110B3035,1,11/10/2010 16:18,Replicate Sample
442,Special Studies,311,ELB1110B0189,ELB1110B0189,Breech III Flux,Beaver3,Beaver3,Lower Beaver,Lower Beaver Pond,Bottom East corner of Lower Beaver Pond,"Other, Non Standard",ELB1110B3035,ELB1110B3035,0,,11/10/2010 16:18,Normal Sample
442,Special Studies,311,ELB1110B0189,ELB1110B0189,Breech III Flux,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB1110B3036,ELB1110B3036,0,,11/10/2010 16:45,Normal Sample
442,Special Studies,311,ELB1110B0189,ELB1110B0189,Breech III Flux,Beaver1,Beaver1,Main Pond,Main Beaver Pond,West side of Main Pond,"Other, Non Standard",ELB1110B3036,ELB1110B3040,ELB1110B3036,1,11/10/2010 16:45,Replicate Sample
