"sample_date","sample_time","datetime","station_code","event_id","depth_m","volume_received_m_l","volume_analyzed_m_l","organisims_per_ml","percent_of_sample_counted","field_of_view_mm2","slide_chamber_area_mm2","area_counted","dimension","number_of_fields_counted","factor","comments","unit_abundance","total_cells","taxon","genus","species","synonym","diatom_soft_body","colony_filament_individual_group_code","shape","gald1","gald2","gald3","biovolume_1","biovolume_2","biovolume_3","biovolume_4","biovolume_5","biovolume_6","biovolume_7","biovolume_8","biovolume_9","biovolume_10","measurement_average","measurement_1","measurement_2","measurement_3","measurement_4","measurement_5","measurement_6","measurement_7","measurement_8","measurement_9","measurement_10","measurement_11","measurement_12","measurement_13","measurement_14","measurement_15","measurement_16","measurement_17","measurement_18","measurement_19","measurement_20","measurement_21","measurement_22","measurement_23","measurement_24","measurement_25"
2014-09-10,"14:04:00",2014-09-10 14:04:00,"LIS","LIS_2014-09-10 14:04:00",0,64,3,166.825843380591,0.046875,0.069746499,314.159,0.627718491,NA,9,166.825843380591,"High sediment and detritus. Sample contains mucilaginous detritus.",1,1,"Monoraphidium contortum","Monoraphidium","contortum",NA,"Soft Body","i","2 cones",16.7,NA,NA,31.5661727216667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10,"14:04:00",2014-09-10 14:04:00,"LIS","LIS_2014-09-10 14:04:00",0,64,3,333.651686761181,0.046875,0.069746499,314.159,0.627718491,NA,9,166.825843380591,"High sediment and detritus. Sample contains mucilaginous detritus.",2,2,"Monoraphidium minutum","Monoraphidium","minutum",NA,"Soft Body","i","2 cones",7.4,NA,NA,13.9874058766667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10,"14:04:00",2014-09-10 14:04:00,"LIS","LIS_2014-09-10 14:04:00",0,64,3,166.825843380591,0.046875,0.069746499,314.159,0.627718491,NA,9,166.825843380591,"High sediment and detritus. Sample contains mucilaginous detritus.",1,1,"cf. Oocystis sp.","Oocystis","sp.",NA,"Soft Body","i","prolate spheroid",11.1,NA,NA,20.981108815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10,"14:04:00",2014-09-10 14:04:00,"LIS","LIS_2014-09-10 14:04:00",0,64,3,71735.112653654,0.046875,0.069746499,314.159,0.627718491,NA,9,166.825843380591,"High sediment and detritus. Sample contains mucilaginous detritus.",430,1327,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.75,NA,NA,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10,"14:04:00",2014-09-10 14:04:00,"LIS","LIS_2014-09-10 14:04:00",0,64,3,166.825843380591,0.046875,0.069746499,314.159,0.627718491,NA,9,166.825843380591,"Obscured by detritus. High sediment and detritus. Sample contains mucilaginous detritus.",1,19,"cf. Geitlerinema sp.","Geitlerinema","sp.",NA,"Soft Body","f","cylinder",1.9,NA,NA,5.3870414525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10,"14:04:00",2014-09-10 14:04:00,"LIS","LIS_2014-09-10 14:04:00",0,64,3,166.825843380591,0.046875,0.069746499,314.159,0.627718491,NA,9,166.825843380591,"High sediment and detritus. Sample contains mucilaginous detritus.",1,1,"cf. Microcystis sp.","Microcystis","sp.",NA,"Soft Body","i","sphere",5.6,NA,NA,91.9522449066666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"09:47:00",2014-09-24 09:47:00,"STTD","STTD_2014-09-24 09:47:00",0,62,5,630.601687978632,0.0806451612903226,0.069746499,314.159,0.69746499,NA,10,90.0859554255189,"Sample contains mucilaginous detritus.",7,7,"Aulacoseira granulata","Aulacoseira","granulata",NA,"Diatom","c","cylinder",37,NA,NA,6538.4341875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"09:47:00",2014-09-24 09:47:00,"STTD","STTD_2014-09-24 09:47:00",0,62,5,90.0859554255189,0.0806451612903226,0.069746499,314.159,0.69746499,NA,10,90.0859554255189,"Sample contains mucilaginous detritus.",1,1,"Nitzschia clausii","Nitzschia","clausii",NA,"Diatom","i","prism on parallelogram",37,NA,NA,410.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"09:47:00",2014-09-24 09:47:00,"STTD","STTD_2014-09-24 09:47:00",0,62,5,180.171910851038,0.0806451612903226,0.069746499,314.159,0.69746499,NA,10,90.0859554255189,"Sample contains mucilaginous detritus.",2,2,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",3.7,NA,NA,26.5218263783333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"09:47:00",2014-09-24 09:47:00,"STTD","STTD_2014-09-24 09:47:00",0,62,5,90.0859554255189,0.0806451612903226,0.069746499,314.159,0.69746499,NA,10,90.0859554255189,"Sample contains mucilaginous detritus.",1,1,"Ochromonas sp.","Ochromonas","sp.",NA,"Soft Body","i","cone + half sphere",7.4,NA,NA,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"09:47:00",2014-09-24 09:47:00,"STTD","STTD_2014-09-24 09:47:00",0,62,5,90.0859554255189,0.0806451612903226,0.069746499,314.159,0.69746499,NA,10,90.0859554255189,"Sample contains mucilaginous detritus.",1,23,"cf. Anabaenopsis sp.","Anabaenopsis","sp.",NA,"Soft Body","f","cylinder",9.3,NA,NA,502.674820335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"09:47:00",2014-09-24 09:47:00,"STTD","STTD_2014-09-24 09:47:00",0,62,5,180.171910851038,0.0806451612903226,0.069746499,314.159,0.69746499,NA,10,90.0859554255189,"Sample contains mucilaginous detritus.",2,58,"Aphanizomenon cf. klebahnii","Aphanizomenon","klebahnii",NA,"Soft Body","f","cylinder",3,NA,NA,21.2057325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"09:47:00",2014-09-24 09:47:00,"STTD","STTD_2014-09-24 09:47:00",0,62,5,35854.2102593565,0.0806451612903226,0.069746499,314.159,0.69746499,NA,10,90.0859554255189,"Sample contains mucilaginous detritus.",398,951,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.75,NA,NA,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,"09:47:00",2014-09-24 09:47:00,"STTD","STTD_2014-09-24 09:47:00",0,62,5,90.0859554255189,0.0806451612903226,0.069746499,314.159,0.69746499,NA,10,90.0859554255189,"Sample contains mucilaginous detritus.",1,1,"cf. Microcystis sp.","Microcystis","sp.",NA,"Soft Body","c","sphere",4.6,NA,NA,50.9649673733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"10:50:00",2014-10-02 10:50:00,"STTD","STTD_2014-10-02 10:50:00",0,59,1,1228.44484671162,0.0169491525423729,0.069746499,314.159,0.767211489,NA,11,409.481615570541,"Moderate sediment and high detritus. Sample contains mucilaginous detritus.",3,3,"Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",7.4,NA,NA,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"10:50:00",2014-10-02 10:50:00,"STTD","STTD_2014-10-02 10:50:00",0,59,1,409.481615570541,0.0169491525423729,0.069746499,314.159,0.767211489,NA,11,409.481615570541,"Moderate sediment and high detritus. Sample contains mucilaginous detritus.",1,1,"Pleurosigma salinarum","Pleurosigma","salinarum",NA,"Diatom","i","prism on parallelogram",9.5,NA,NA,132.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"10:50:00",2014-10-02 10:50:00,"STTD","STTD_2014-10-02 10:50:00",0,59,1,818.963231141081,0.0169491525423729,0.069746499,314.159,0.767211489,NA,11,409.481615570541,"Moderate sediment and high detritus. Sample contains mucilaginous detritus.",2,57,"Aphanizomenon cf. klebahnii","Aphanizomenon","klebahnii",NA,"Soft Body","f","cylinder",5.6,NA,NA,60.21171394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"10:50:00",2014-10-02 10:50:00,"STTD","STTD_2014-10-02 10:50:00",0,59,1,173210.723386339,0.0169491525423729,0.069746499,314.159,0.767211489,NA,11,409.481615570541,"Moderate sediment and high detritus. Sample contains mucilaginous detritus.",423,958,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.75,NA,NA,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"12:30:00",2014-10-02 12:30:00,"LIS","LIS_2014-10-02 12:30:00",0,58,5,75.0716295212658,0.0862068965517241,0.069746499,314.159,0.836957988,NA,12,75.0716295212658,"Low sediment and high detritus. Sample contains mucilaginous detritus.",1,1,"Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",7.4,NA,NA,172.0334684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"12:30:00",2014-10-02 12:30:00,"LIS","LIS_2014-10-02 12:30:00",0,58,5,75.0716295212658,0.0862068965517241,0.069746499,314.159,0.836957988,NA,12,75.0716295212658,"Low sediment and high detritus. Sample contains mucilaginous detritus.",1,1,"Nitzschia incerta","Nitzschia","incerta",NA,"Diatom","i","prism on parallelogram",102,NA,NA,469.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"12:30:00",2014-10-02 12:30:00,"LIS","LIS_2014-10-02 12:30:00",0,58,5,75.0716295212658,0.0862068965517241,0.069746499,314.159,0.836957988,NA,12,75.0716295212658,"Low sediment and high detritus. Sample contains mucilaginous detritus.",1,1,"Nitzschia cf. sigma","Nitzschia","sigma",NA,"Diatom","i","prism on parallelogram",71,NA,NA,735.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"12:30:00",2014-10-02 12:30:00,"LIS","LIS_2014-10-02 12:30:00",0,58,5,300.286518085063,0.0862068965517241,0.069746499,314.159,0.836957988,NA,12,75.0716295212658,"Low sediment and high detritus. Sample contains mucilaginous detritus.",4,4,"Monoraphidium contortum","Monoraphidium","contortum",NA,"Soft Body","i","2 cones",17,NA,NA,35.6046866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"12:30:00",2014-10-02 12:30:00,"LIS","LIS_2014-10-02 12:30:00",0,58,5,28677.3624771235,0.0862068965517241,0.069746499,314.159,0.836957988,NA,12,75.0716295212658,"Low sediment and high detritus. Sample contains mucilaginous detritus.",382,883,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.75,NA,NA,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,"12:30:00",2014-10-02 12:30:00,"LIS","LIS_2014-10-02 12:30:00",0,58,5,75.0716295212658,0.0862068965517241,0.069746499,314.159,0.836957988,NA,12,75.0716295212658,"Low sediment and high detritus. Sample contains mucilaginous detritus.",1,1,"Euglena sp.","Euglena","sp.",NA,"Soft Body","i","half ellipsoid + cone on an elliptic base",28,NA,NA,369.450984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",1,1,"Aulacoseira granulata","Aulacoseira","granulata",NA,"Diatom","i","cylinder",9.3,NA,NA,631.7399769075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,200.191012056709,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",2,2,"Aulacoseira sp.","Aulacoseira","sp.",NA,"Diatom","i","cylinder",17.6,NA,NA,189.23681524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,2802.67416879392,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",28,28,"Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",7.4,NA,NA,159.13095827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",1,1,"Nitzschia palea","Nitzschia","palea",NA,"Diatom","i","prism on parallelogram",25.6,NA,NA,89.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,300.286518085063,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"Obscured by detritus. High sediment and detritus. Sample contains mucilaginous detritus.",3,3,"cf. Thalassiosira sp.","Thalassiosira","sp.",NA,"Diatom","i","cylinder",13,NA,NA,743.300194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,300.286518085063,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",3,3,"cf. Carteria sp.","Carteria","sp.",NA,"Soft Body","i","sphere",11.1,NA,NA,245.554528375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"Obscured by detritus. High sediment and detritus. Sample contains mucilaginous detritus.",1,1,"cf. Chlamydomonas sp.","Chlamydomonas","sp.",NA,"Soft Body","i","sphere",6.5,NA,NA,143.793192291667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",1,1,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",3.7,NA,NA,26.5218263783333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,400.382024113417,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",4,4,"Chrysococcus sp.","Chrysococcus","sp.",NA,"Soft Body","i","prolate spheroid",7.4,NA,NA,163.703018916667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",1,68,"Aphanocapsa sp.","Aphanocapsa","sp.",NA,"Soft Body","c","sphere",0.9,NA,NA,0.381703185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,36835.1462184344,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",368,1083,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.75,NA,NA,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,300.286518085063,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",3,16,"Chroococcus minimus","Chroococcus","minimus",NA,"Soft Body","c","sphere",1.9,NA,NA,3.59136096833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",1,6,"Dolichospermum sp.","Dolichospermum","sp.",NA,"Soft Body","f","sphere",3.7,NA,NA,26.5218263783333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",1,1,"cf. Microcystis sp.","Microcystis","sp.",NA,"Soft Body","i","sphere",5.6,NA,NA,91.9522449066666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",1,23,"cf. Planktothrix sp.","Planktothrix","sp.",NA,"Soft Body","f","cylinder",3.7,NA,NA,10.4905544075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,"09:30:00",2014-10-06 09:30:00,"SHR","SHR_2014-10-06 09:30:00",0,62,5,100.095506028354,0.0806451612903226,0.069746499,314.159,0.627718491,NA,9,100.095506028354,"High sediment and detritus. Sample contains mucilaginous detritus.",1,26,"Pseudanabaena sp.","Pseudanabaena","sp.",NA,"Soft Body","f","cylinder",3.7,NA,NA,10.4905544075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-07,"09:40:00",2014-10-07 09:40:00,"STTD","STTD_2014-10-07 09:40:00",0,62,5,257.388444072911,0.0806451612903226,0.069746499,314.159,0.488225493,NA,7,128.694222036456,"Girdle view. Moderate sediment and detritus. Many broken diatoms. Sample contains mucilaginous detritus.",2,2,"Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",4.6,NA,NA,76.44745106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-07,"09:40:00",2014-10-07 09:40:00,"STTD","STTD_2014-10-07 09:40:00",0,62,5,128.694222036456,0.0806451612903226,0.069746499,314.159,0.488225493,NA,7,128.694222036456,"Girdle view. Moderate sediment and detritus. Many broken diatoms. Sample contains mucilaginous detritus.",1,1,"Encyonema sp.","Encyonema","sp.",NA,"Diatom","i","cymbelloid",18.5,NA,NA,212.263076601186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-07,"09:40:00",2014-10-07 09:40:00,"STTD","STTD_2014-10-07 09:40:00",0,62,5,128.694222036456,0.0806451612903226,0.069746499,314.159,0.488225493,NA,7,128.694222036456,"Fragment. Moderate sediment and detritus. Many broken diatoms. Sample contains mucilaginous detritus.",1,1,"Navicula sp.","Navicula","sp.",NA,"Diatom","i","elliptic prism",9.3,NA,NA,77.71665342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-07,"09:40:00",2014-10-07 09:40:00,"STTD","STTD_2014-10-07 09:40:00",0,62,5,257.388444072911,0.0806451612903226,0.069746499,314.159,0.488225493,NA,7,128.694222036456,"Moderate sediment and detritus. Many broken diatoms. Sample contains mucilaginous detritus.",2,2,"Nitzschia sp.","Nitzschia","sp.",NA,"Diatom","i","prism on parallelogram",14.8,NA,NA,39.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-07,"09:40:00",2014-10-07 09:40:00,"STTD","STTD_2014-10-07 09:40:00",0,62,5,772.165332218734,0.0806451612903226,0.069746499,314.159,0.488225493,NA,7,128.694222036456,"Moderate sediment and detritus. Many broken diatoms. Sample contains mucilaginous detritus.",6,6,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",2.8,NA,NA,11.4940306133333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-07,"09:40:00",2014-10-07 09:40:00,"STTD","STTD_2014-10-07 09:40:00",0,62,5,128.694222036456,0.0806451612903226,0.069746499,314.159,0.488225493,NA,7,128.694222036456,"Moderate sediment and detritus. Many broken diatoms. Sample contains mucilaginous detritus.",1,1,"Chrysococcus sp.","Chrysococcus","sp.",NA,"Soft Body","i","prolate spheroid",5.6,NA,NA,91.9522449066666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
